+-----+------+------------------+--------------+------------------+-------------------+----------------+
|     |   ID |          Fortune |      Percent |   Cumulative_sum |   Initial_fortune |   Increased_by |
| 597 |   30 | 308760           |  0.000196474 |        0.969786  |           9065.75 |     33.0579    |
| 598 |  116 | 308756           |  0.000196471 |        0.969983  |          58945.5  |      4.23799   |
| 599 |  439 | 300846           |  0.000191438 |        0.970174  |           2400    |    124.353     |
| 600 |   81 | 299608           |  0.00019065  |        0.970365  |          44885.2  |      5.67498   |
| 601 |   62 | 295930           |  0.00018831  |        0.970553  |           2029.5  |    144.814     |
| 602 |  212 | 294842           |  0.000187617 |        0.970741  |           2400    |    121.851     |
| 603 |  937 | 292718           |  0.000186266 |        0.970927  |          34401.8  |      7.50882   |
| 604 |  200 | 286035           |  0.000182013 |        0.971109  |          30726.3  |      8.30914   |
| 605 |  818 | 278877           |  0.000177458 |        0.971287  |          19167.2  |     13.5497    |
| 606 |  323 | 275683           |  0.000175426 |        0.971462  |          10841.4  |     24.4287    |
| 607 |  253 | 275083           |  0.000175044 |        0.971637  |          10772.5  |     24.5355    |
| 608 |   31 | 267417           |  0.000170166 |        0.971807  |           2400    |    110.424     |
| 609 |  110 | 266611           |  0.000169653 |        0.971977  |            253.8  |   1049.48      |
| 610 |  691 | 263983           |  0.000167981 |        0.972145  |          55004.2  |      3.79932   |
| 611 |   13 | 261174           |  0.000166193 |        0.972311  |           8907.65 |     28.3202    |
| 612 |  136 | 259365           |  0.000165042 |        0.972476  |          22117.5  |     10.7267    |
| 613 |  473 | 258280           |  0.000164352 |        0.97264   |          31965.6  |      7.07994   |
| 614 |  962 | 255652           |  0.000162679 |        0.972803  |          36737.2  |      5.95892   |
| 615 |  309 | 253905           |  0.000161568 |        0.972965  |           7079.4  |     34.8654    |
| 616 |  966 | 250366           |  0.000159316 |        0.973124  |          10740.2  |     22.311     |
| 617 |  578 | 244098           |  0.000155327 |        0.973279  |          19322.7  |     11.6327    |
| 618 |  827 | 243679           |  0.000155061 |        0.973434  |           6836.4  |     34.6443    |
| 619 |  453 | 240738           |  0.000153189 |        0.973588  |           2434.5  |     97.8861    |
| 620 |  608 | 240110           |  0.000152789 |        0.97374   |           2400    |     99.0457    |
| 621 |  497 | 237605           |  0.000151196 |        0.973892  |           2400    |     98.0023    |
| 622 |  820 | 235348           |  0.000149759 |        0.974041  |           1291.5  |    181.229     |
| 623 |  334 | 233220           |  0.000148405 |        0.97419   |          15198.5  |     14.3449    |
| 624 |  727 | 231561           |  0.000147349 |        0.974337  |           5745.6  |     39.3022    |
| 625 |  924 | 225231           |  0.000143322 |        0.97448   |          17785    |     11.6641    |
| 626 |  283 | 222871           |  0.00014182  |        0.974622  |          29274.5  |      6.61314   |
| 627 |  837 | 220400           |  0.000140248 |        0.974762  |          13806.2  |     14.9639    |
| 628 |  317 | 219942           |  0.000139956 |        0.974902  |          49426.5  |      3.44988   |
| 629 |  737 | 218209           |  0.000138853 |        0.975041  |          26893.7  |      7.11376   |
| 630 |  325 | 216193           |  0.00013757  |        0.975179  |          27096    |      6.97878   |
| 631 |  759 | 213486           |  0.000135848 |        0.975315  |          70397.2  |      2.03259   |
| 632 |  418 | 212873           |  0.000135458 |        0.97545   |           2400    |     87.6973    |
| 633 |   16 | 210145           |  0.000133722 |        0.975584  |           6000.3  |     34.0225    |
| 634 |  166 | 209605           |  0.000133378 |        0.975717  |          27067    |      6.74392   |
| 635 |  163 | 208796           |  0.000132863 |        0.97585   |          27052.6  |      6.71815   |
| 636 |  856 | 208419           |  0.000132624 |        0.975983  |          16808.4  |     11.3997    |
| 637 |  313 | 205409           |  0.000130708 |        0.976113  |           5400.9  |     37.0323    |
| 638 |  725 | 203648           |  0.000129588 |        0.976243  |          32888.7  |      5.19205   |
| 639 |  946 | 202277           |  0.000128715 |        0.976372  |           2400    |     83.2822    |
| 640 |  526 | 198224           |  0.000126136 |        0.976498  |           2400    |     81.5932    |
| 641 |  278 | 196030           |  0.00012474  |        0.976623  |         515556    |     -0.61977   |
| 642 |  809 | 194669           |  0.000123874 |        0.976746  |           3016.8  |     63.5283    |
| 643 |  121 | 194294           |  0.000123636 |        0.97687   |           1829.7  |    105.189     |
| 644 |  426 | 192691           |  0.000122615 |        0.976993  |          33148.8  |      4.81291   |
| 645 |  931 | 192608           |  0.000122562 |        0.977115  |          21817.5  |      7.82814   |
| 646 |  789 | 192505           |  0.000122497 |        0.977238  |           2400    |     79.2104    |
| 647 |  429 | 191945           |  0.000122141 |        0.97736   |           2400    |     78.9772    |
| 648 |  697 | 188960           |  0.000120241 |        0.97748   |           8298.9  |     21.7692    |
| 649 |  888 | 187325           |  0.000119201 |        0.977599  |          33833.9  |      4.53659   |
| 650 |  244 | 184818           |  0.000117606 |        0.977717  |           8486.1  |     20.7789    |
| 651 |   19 | 173898           |  0.000110657 |        0.977828  |           5087.7  |     33.1802    |
| 652 |  913 | 170626           |  0.000108574 |        0.977936  |           5605.2  |     29.4406    |
| 653 |  841 | 168150           |  0.000106999 |        0.978043  |          14231.2  |     10.8156    |
| 654 |  182 | 161352           |  0.000102673 |        0.978146  |          -2600    |    -63.0585    |
| 655 |  848 | 157652           |  0.000100319 |        0.978246  |           2400    |     64.6882    |
| 656 |  932 | 155776           |  9.91255e-05 |        0.978345  |           2400    |     63.9069    |
| 657 |  712 | 154558           |  9.83501e-05 |        0.978444  |          14924.8  |      9.35578   |
| 658 |  792 | 153658           |  9.77776e-05 |        0.978541  |           2400    |     63.0242    |
| 659 |  270 | 149672           |  9.52409e-05 |        0.978637  |          69195.3  |      1.16303   |
| 660 |  810 | 144780           |  9.21283e-05 |        0.978729  |           8549.1  |     15.9352    |
| 661 |  154 | 140063           |  8.91264e-05 |        0.978818  |          31201.5  |      3.48899   |
| 662 |  845 | 131657           |  8.37778e-05 |        0.978902  |           1535.4  |     84.7479    |
| 663 |   66 | 131430           |  8.36328e-05 |        0.978985  |           2400    |     53.7623    |
| 664 |  803 | 129927           |  8.26767e-05 |        0.979068  |         560556    |     -0.768218  |
| 665 |  337 | 128921           |  8.20362e-05 |        0.97915   |           3780.15 |     33.1046    |
| 666 |  125 | 119281           |  7.5902e-05  |        0.979226  |           2830.5  |     41.1412    |
| 667 |   70 | 119182           |  7.5839e-05  |        0.979302  |            327.6  |    362.802     |
| 668 |  869 | 111598           |  7.10131e-05 |        0.979373  |          11782.4  |      8.4716    |
| 669 |  635 | 109257           |  6.95236e-05 |        0.979442  |          22134.5  |      3.93604   |
| 670 |  858 | 109000           |  6.93601e-05 |        0.979512  |          55545    |      0.962373  |
| 671 |  157 | 109000           |  6.93601e-05 |        0.979581  |           2400    |     44.4167    |
| 672 |  422 | 109000           |  6.93601e-05 |        0.97965   |         560556    |     -0.80555   |
| 673 |   43 | 109000           |  6.93601e-05 |        0.97972   |          71683.8  |      0.520567  |
| 674 |  771 | 109000           |  6.93601e-05 |        0.979789  |          79229.8  |      0.375745  |
| 675 |  605 | 109000           |  6.93601e-05 |        0.979859  |          24288.4  |      3.48774   |
| 676 |  975 | 108000           |  6.87238e-05 |        0.979927  |          26019.8  |      3.15068   |
| 677 |  970 | 108000           |  6.87238e-05 |        0.979996  |           2400    |     44         |
| 678 |   38 | 108000           |  6.87238e-05 |        0.980065  |          30807    |      2.50569   |
| 679 |   37 | 108000           |  6.87238e-05 |        0.980133  |           2400    |     44         |
| 680 |  291 | 108000           |  6.87238e-05 |        0.980202  |          26995.7  |      3.00064   |
| 681 |  757 | 108000           |  6.87238e-05 |        0.980271  |          56037.8  |      0.927272  |
| 682 |  470 | 108000           |  6.87238e-05 |        0.98034   |           2400    |     44         |
| 683 |  468 | 108000           |  6.87238e-05 |        0.980408  |           2400    |     44         |
| 684 |  742 | 108000           |  6.87238e-05 |        0.980477  |          27354.3  |      2.94818   |
| 685 |  560 | 108000           |  6.87238e-05 |        0.980546  |          11984.6  |      8.01153   |
| 686 |  745 | 108000           |  6.87238e-05 |        0.980614  |           2400    |     44         |
| 687 |  161 | 108000           |  6.87238e-05 |        0.980683  |          11824.9  |      8.13331   |
| 688 |  762 | 108000           |  6.87238e-05 |        0.980752  |          55851    |      0.933716  |
| 689 |  749 | 108000           |  6.87238e-05 |        0.980821  |           4494.6  |     23.0288    |
| 690 |  411 | 108000           |  6.87238e-05 |        0.980889  |           2400    |     44         |
| 691 |  555 | 108000           |  6.87238e-05 |        0.980958  |          18985.2  |      4.68863   |
| 692 |  217 | 108000           |  6.87238e-05 |        0.981027  |           2842.2  |     36.9987    |
| 693 |   17 | 108000           |  6.87238e-05 |        0.981096  |           2400    |     44         |
| 694 |  799 | 108000           |  6.87238e-05 |        0.981164  |           3911.4  |     26.6116    |
| 695 |  843 | 108000           |  6.87238e-05 |        0.981233  |          26036    |      3.1481    |
| 696 |  527 | 108000           |  6.87238e-05 |        0.981302  |          62471.2  |      0.728795  |
| 697 |  180 | 108000           |  6.87238e-05 |        0.98137   |         560556    |     -0.807334  |
| 698 |  210 | 108000           |  6.87238e-05 |        0.981439  |          16253.4  |      5.64478   |
| 699 |  207 | 108000           |  6.87238e-05 |        0.981508  |           2400    |     44         |
| 700 |  203 | 108000           |  6.87238e-05 |        0.981577  |          26160.1  |      3.12842   |
| 701 |  503 | 108000           |  6.87238e-05 |        0.981645  |          18594.2  |      4.80825   |
| 702 |  993 | 108000           |  6.87238e-05 |        0.981714  |          48015    |      1.2493    |
| 703 |  506 | 108000           |  6.87238e-05 |        0.981783  |          82079.5  |      0.315797  |
| 704 |  197 | 108000           |  6.87238e-05 |        0.981851  |          54922.5  |      0.966407  |
| 705 |  823 | 108000           |  6.87238e-05 |        0.98192   |          43137.8  |      1.50361   |
| 706 |  196 | 108000           |  6.87238e-05 |        0.981989  |          32330.2  |      2.34052   |
| 707 |    9 | 108000           |  6.87238e-05 |        0.982058  |           2400    |     44         |
| 708 |  529 | 108000           |  6.87238e-05 |        0.982126  |           2400    |     44         |
| 709 |    2 | 108000           |  6.87238e-05 |        0.982195  |           2400    |     44         |
| 710 |  764 | 108000           |  6.87238e-05 |        0.982264  |           2400    |     44         |
| 711 |  791 | 108000           |  6.87238e-05 |        0.982333  |           2400    |     44         |
| 712 |   34 | 108000           |  6.87238e-05 |        0.982401  |          70618.4  |      0.529346  |
| 713 |  550 | 108000           |  6.87238e-05 |        0.98247   |           2400    |     44         |
| 714 |   32 | 108000           |  6.87238e-05 |        0.982539  |          32289.5  |      2.34475   |
| 715 |  770 | 108000           |  6.87238e-05 |        0.982607  |          70522.5  |      0.531426  |
| 716 |  543 | 108000           |  6.87238e-05 |        0.982676  |           2400    |     44         |
| 717 |  984 | 108000           |  6.87238e-05 |        0.982745  |           2400    |     44         |
| 718 |  775 | 108000           |  6.87238e-05 |        0.982814  |          75079.5  |      0.438475  |
| 719 |  537 | 108000           |  6.87238e-05 |        0.982882  |          56295.8  |      0.91844   |
| 720 |  778 | 108000           |  6.87238e-05 |        0.982951  |          46678.5  |      1.3137    |
| 721 |  568 | 108000           |  6.87238e-05 |        0.98302   |           2400    |     44         |
| 722 |  237 | 108000           |  6.87238e-05 |        0.983089  |          45247.5  |      1.38687   |
| 723 |  232 | 108000           |  6.87238e-05 |        0.983157  |          47335.5  |      1.28159   |
| 724 |  226 | 108000           |  6.87238e-05 |        0.983226  |          20082.6  |      4.37779   |
| 725 |  533 | 108000           |  6.87238e-05 |        0.983295  |          47213.2  |      1.28749   |
| 726 |  222 | 108000           |  6.87238e-05 |        0.983363  |          10918.8  |      8.89124   |
| 727 |  535 | 108000           |  6.87238e-05 |        0.983432  |          82079.5  |      0.315797  |
| 728 |  671 | 108000           |  6.87238e-05 |        0.983501  |           2400    |     44         |
| 729 |  445 | 108000           |  6.87238e-05 |        0.98357   |          73132.8  |      0.476766  |
| 730 |  955 | 108000           |  6.87238e-05 |        0.983638  |           8325    |     11.973     |
| 731 |  338 | 108000           |  6.87238e-05 |        0.983707  |          63866.2  |      0.691034  |
| 732 |  650 | 108000           |  6.87238e-05 |        0.983776  |          15519    |      5.95923   |
| 733 |  953 | 108000           |  6.87238e-05 |        0.983844  |           2400    |     44         |
| 734 |  952 | 108000           |  6.87238e-05 |        0.983913  |          35716.5  |      2.02381   |
| 735 |  891 | 108000           |  6.87238e-05 |        0.983982  |          42802.5  |      1.52322   |
| 736 |  346 | 108000           |  6.87238e-05 |        0.984051  |          55237.5  |      0.955193  |
| 737 |  892 | 108000           |  6.87238e-05 |        0.984119  |          26676.9  |      3.04845   |
| 738 |   61 | 108000           |  6.87238e-05 |        0.984188  |           9757.65 |     10.0682    |
| 739 |  925 | 108000           |  6.87238e-05 |        0.984257  |         515556    |     -0.790517  |
| 740 |  681 | 108000           |  6.87238e-05 |        0.984326  |           6282.9  |     16.1895    |
| 741 |  434 | 108000           |  6.87238e-05 |        0.984394  |           2396.7  |     44.062     |
| 742 |  944 | 108000           |  6.87238e-05 |        0.984463  |           2400    |     44         |
| 743 |  638 | 108000           |  6.87238e-05 |        0.984532  |           2400    |     44         |
| 744 |   85 | 108000           |  6.87238e-05 |        0.9846    |          31985.2  |      2.37657   |
| 745 |  919 | 108000           |  6.87238e-05 |        0.984669  |           9379.4  |     10.5146    |
| 746 |  363 | 108000           |  6.87238e-05 |        0.984738  |          24852    |      3.34574   |
| 747 |  943 | 108000           |  6.87238e-05 |        0.984807  |           2400    |     44         |
| 748 |  901 | 108000           |  6.87238e-05 |        0.984875  |           2400    |     44         |
| 749 |  666 | 108000           |  6.87238e-05 |        0.984944  |          19070.2  |      4.66327   |
| 750 |  603 | 108000           |  6.87238e-05 |        0.985013  |          17445    |      5.19087   |
| 751 |  663 | 108000           |  6.87238e-05 |        0.985082  |         515556    |     -0.790517  |
| 752 |  391 | 108000           |  6.87238e-05 |        0.98515   |          29903.5  |      2.61162   |
| 753 |  661 | 108000           |  6.87238e-05 |        0.985219  |          18152.2  |      4.94968   |
| 754 |   67 | 108000           |  6.87238e-05 |        0.985288  |           2400    |     44         |
| 755 |  383 | 108000           |  6.87238e-05 |        0.985356  |          16572.1  |      5.51698   |
| 756 |  377 | 108000           |  6.87238e-05 |        0.985425  |           2400    |     44         |
| 757 |  382 | 108000           |  6.87238e-05 |        0.985494  |          36628.5  |      1.94852   |
| 758 |  103 | 108000           |  6.87238e-05 |        0.985563  |           2400    |     44         |
| 759 |  653 | 108000           |  6.87238e-05 |        0.985631  |          39317.2  |      1.74689   |
| 760 |  690 | 108000           |  6.87238e-05 |        0.9857    |         560556    |     -0.807334  |
| 761 |  649 | 108000           |  6.87238e-05 |        0.985769  |          55352.2  |      0.95114   |
| 762 |  127 | 108000           |  6.87238e-05 |        0.985837  |          53577.8  |      1.01576   |
| 763 |  886 | 108000           |  6.87238e-05 |        0.985906  |          65192.2  |      0.656639  |
| 764 |  621 | 108000           |  6.87238e-05 |        0.985975  |          67603.5  |      0.59755   |
| 765 |  580 | 108000           |  6.87238e-05 |        0.986044  |         515556    |     -0.790517  |
| 766 |  718 | 108000           |  6.87238e-05 |        0.986112  |           2400    |     44         |
| 767 |  617 | 108000           |  6.87238e-05 |        0.986181  |           2400    |     44         |
| 768 |   75 | 108000           |  6.87238e-05 |        0.98625   |          35364    |      2.05395   |
| 769 |  882 | 108000           |  6.87238e-05 |        0.986319  |          42269.2  |      1.55505   |
| 770 |  629 | 108000           |  6.87238e-05 |        0.986387  |           2400    |     44         |
| 771 |  714 | 108000           |  6.87238e-05 |        0.986456  |          38533.5  |      1.80276   |
| 772 |  695 | 108000           |  6.87238e-05 |        0.986525  |          10927.2  |      8.88355   |
| 773 |  319 | 108000           |  6.87238e-05 |        0.986593  |          10229.4  |      9.5578    |
| 774 |  407 | 108000           |  6.87238e-05 |        0.986662  |          51811.5  |      1.08448   |
| 775 |   47 | 108000           |  6.87238e-05 |        0.986731  |         560556    |     -0.807334  |
| 776 |  631 | 108000           |  6.87238e-05 |        0.9868    |          46158.8  |      1.33975   |
| 777 |  416 | 108000           |  6.87238e-05 |        0.986868  |           2400    |     44         |
| 778 |  632 | 108000           |  6.87238e-05 |        0.986937  |          24914    |      3.33491   |
| 779 |  610 | 108000           |  6.87238e-05 |        0.987006  |          12455.5  |      7.67083   |
| 780 |  624 | 108000           |  6.87238e-05 |        0.987075  |          14812.6  |      6.29109   |
| 781 |  583 | 108000           |  6.87238e-05 |        0.987143  |          34546.5  |      2.12622   |
| 782 |  926 | 108000           |  6.87238e-05 |        0.987212  |           7241.4  |     13.9142    |
| 783 |  702 | 108000           |  6.87238e-05 |        0.987281  |           5077.8  |     20.2691    |
| 784 |  570 | 108000           |  6.87238e-05 |        0.987349  |           2400    |     44         |
| 785 |  956 | 108000           |  6.87238e-05 |        0.987418  |           2400    |     44         |
| 786 |  699 | 108000           |  6.87238e-05 |        0.987487  |          22958.2  |      3.70421   |
| 787 |  698 | 108000           |  6.87238e-05 |        0.987556  |           2400    |     44         |
| 788 |  131 | 108000           |  6.87238e-05 |        0.987624  |          29249.8  |      2.69233   |
| 789 |  455 | 108000           |  6.87238e-05 |        0.987693  |          47936.2  |      1.25299   |
| 790 |  353 | 105000           |  6.68148e-05 |        0.98776   |          21200.3  |      3.95275   |
| 791 |  713 | 104026           |  6.61953e-05 |        0.987826  |          17006.5  |      5.11688   |
| 792 |  907 | 104000           |  6.61785e-05 |        0.987892  |          53539.5  |      0.942491  |
| 793 |  173 | 104000           |  6.61785e-05 |        0.987958  |          26998.2  |      2.85211   |
| 794 |  220 | 103084           |  6.55957e-05 |        0.988024  |          59646    |      0.728267  |
| 795 |  100 | 103000           |  6.55422e-05 |        0.98809   |          56047.5  |      0.837727  |
| 796 |  189 | 103000           |  6.55422e-05 |        0.988155  |          57262.5  |      0.798734  |
| 797 |  832 | 103000           |  6.55422e-05 |        0.988221  |          35983.5  |      1.86242   |
| 798 |  185 | 103000           |  6.55422e-05 |        0.988286  |          38691    |      1.66212   |
| 799 |  840 | 103000           |  6.55422e-05 |        0.988352  |           2400    |     41.9167    |
| 800 |  967 | 103000           |  6.55422e-05 |        0.988417  |          32644.8  |      2.15518   |
| 801 |  985 | 103000           |  6.55422e-05 |        0.988483  |          26906.4  |      2.82809   |
| 802 |  177 | 103000           |  6.55422e-05 |        0.988548  |          17444.8  |      4.90436   |
| 803 |  134 | 103000           |  6.55422e-05 |        0.988614  |           2400    |     41.9167    |
| 804 |  969 | 103000           |  6.55422e-05 |        0.988679  |          28655.7  |      2.5944    |
| 805 |  875 | 103000           |  6.55422e-05 |        0.988745  |           2400    |     41.9167    |
| 806 |  138 | 103000           |  6.55422e-05 |        0.98881   |         515556    |     -0.800216  |
| 807 |  961 | 103000           |  6.55422e-05 |        0.988876  |          61445.2  |      0.676289  |
| 808 |  881 | 103000           |  6.55422e-05 |        0.988942  |           2400    |     41.9167    |
| 809 |  135 | 103000           |  6.55422e-05 |        0.989007  |           8630.1  |     10.935     |
| 810 |  864 | 103000           |  6.55422e-05 |        0.989073  |          77085.7  |      0.336175  |
| 811 |  158 | 103000           |  6.55422e-05 |        0.989138  |           2400    |     41.9167    |
| 812 |  159 | 103000           |  6.55422e-05 |        0.989204  |           2400    |     41.9167    |
| 813 |  160 | 103000           |  6.55422e-05 |        0.989269  |           2400    |     41.9167    |
| 814 |  957 | 103000           |  6.55422e-05 |        0.989335  |           2400    |     41.9167    |
| 815 |  912 | 103000           |  6.55422e-05 |        0.9894    |         560556    |     -0.816254  |
| 816 |  981 | 103000           |  6.55422e-05 |        0.989466  |          12585.6  |      7.18396   |
| 817 |  850 | 103000           |  6.55422e-05 |        0.989531  |          26485.7  |      2.8889    |
| 818 |  872 | 103000           |  6.55422e-05 |        0.989597  |          22236.5  |      3.63202   |
| 819 |  894 | 103000           |  6.55422e-05 |        0.989663  |           3019.5  |     33.1116    |
| 820 |  191 | 103000           |  6.55422e-05 |        0.989728  |         515556    |     -0.800216  |
| 821 |  114 | 103000           |  6.55422e-05 |        0.989794  |          44135.2  |      1.33374   |
| 822 |  113 | 103000           |  6.55422e-05 |        0.989859  |           2400    |     41.9167    |
| 823 |  940 | 103000           |  6.55422e-05 |        0.989925  |          33466.7  |      2.07769   |
| 824 |  104 | 103000           |  6.55422e-05 |        0.98999   |         515556    |     -0.800216  |
| 825 |   68 | 103000           |  6.55422e-05 |        0.990056  |          45171.8  |      1.28019   |
| 826 |   41 | 103000           |  6.55422e-05 |        0.990121  |          25142.7  |      3.09662   |
| 827 |  265 | 103000           |  6.55422e-05 |        0.990187  |          35100.8  |      1.93441   |
| 828 |  825 | 103000           |  6.55422e-05 |        0.990252  |          17615    |      4.84727   |
| 829 |  357 | 103000           |  6.55422e-05 |        0.990318  |           2400    |     41.9167    |
| 830 |  376 | 103000           |  6.55422e-05 |        0.990384  |           2400    |     41.9167    |
| 831 |  660 | 103000           |  6.55422e-05 |        0.990449  |          70262.1  |      0.46594   |
| 832 |  465 | 103000           |  6.55422e-05 |        0.990515  |          10963    |      8.39528   |
| 833 |  664 | 103000           |  6.55422e-05 |        0.99058   |          27959.5  |      2.68389   |
| 834 |  367 | 103000           |  6.55422e-05 |        0.990646  |          35225.2  |      1.92404   |
| 835 |  557 | 103000           |  6.55422e-05 |        0.990711  |           3643.2  |     27.2718    |
| 836 |  361 | 103000           |  6.55422e-05 |        0.990777  |           2400    |     41.9167    |
| 837 |  471 | 103000           |  6.55422e-05 |        0.990842  |          21626.2  |      3.76274   |
| 838 |  475 | 103000           |  6.55422e-05 |        0.990908  |           2400    |     41.9167    |
| 839 |  496 | 103000           |  6.55422e-05 |        0.990973  |           2400    |     41.9167    |
| 840 |  692 | 103000           |  6.55422e-05 |        0.991039  |           2400    |     41.9167    |
| 841 |  486 | 103000           |  6.55422e-05 |        0.991104  |          13973.6  |      6.37102   |
| 842 |  708 | 103000           |  6.55422e-05 |        0.99117   |           2400    |     41.9167    |
| 843 |  320 | 103000           |  6.55422e-05 |        0.991236  |           2400    |     41.9167    |
| 844 |  715 | 103000           |  6.55422e-05 |        0.991301  |           6674.4  |     14.4321    |
| 845 |  315 | 103000           |  6.55422e-05 |        0.991367  |           2400    |     41.9167    |
| 846 |  491 | 103000           |  6.55422e-05 |        0.991432  |          40335    |      1.55361   |
| 847 |  726 | 103000           |  6.55422e-05 |        0.991498  |           2400    |     41.9167    |
| 848 |  379 | 103000           |  6.55422e-05 |        0.991563  |          29461.5  |      2.49609   |
| 849 |  651 | 103000           |  6.55422e-05 |        0.991629  |           2400    |     41.9167    |
| 850 |  647 | 103000           |  6.55422e-05 |        0.991694  |          23503    |      3.38242   |
| 851 |  462 | 103000           |  6.55422e-05 |        0.99176   |          51644.2  |      0.994414  |
| 852 |  435 | 103000           |  6.55422e-05 |        0.991825  |          19945.8  |      4.16401   |
| 853 |  593 | 103000           |  6.55422e-05 |        0.991891  |         515556    |     -0.800216  |
| 854 |  433 | 103000           |  6.55422e-05 |        0.991957  |          10336.5  |      8.96469   |
| 855 |  425 | 103000           |  6.55422e-05 |        0.992022  |          -2600    |    -40.6154    |
| 856 |  424 | 103000           |  6.55422e-05 |        0.992088  |          22368.2  |      3.60474   |
| 857 |  423 | 103000           |  6.55422e-05 |        0.992153  |           5535.9  |     17.6058    |
| 858 |  607 | 103000           |  6.55422e-05 |        0.992219  |           2400    |     41.9167    |
| 859 |  577 | 103000           |  6.55422e-05 |        0.992284  |           2400    |     41.9167    |
| 860 |  417 | 103000           |  6.55422e-05 |        0.99235   |           2400    |     41.9167    |
| 861 |  618 | 103000           |  6.55422e-05 |        0.992415  |          28064.1  |      2.67017   |
| 862 |  623 | 103000           |  6.55422e-05 |        0.992481  |           2400    |     41.9167    |
| 863 |  625 | 103000           |  6.55422e-05 |        0.992546  |          22052    |      3.67077   |
| 864 |  575 | 103000           |  6.55422e-05 |        0.992612  |          44524.5  |      1.31333   |
| 865 |  626 | 103000           |  6.55422e-05 |        0.992677  |           2603.7  |     38.5591    |
| 866 |  409 | 103000           |  6.55422e-05 |        0.992743  |          20944.5  |      3.91776   |
| 867 |  398 | 103000           |  6.55422e-05 |        0.992809  |          45949.5  |      1.24159   |
| 868 |  396 | 103000           |  6.55422e-05 |        0.992874  |          53589    |      0.922036  |
| 869 |  536 | 103000           |  6.55422e-05 |        0.99294   |           2400    |     41.9167    |
| 870 |  344 | 103000           |  6.55422e-05 |        0.993005  |          16695.3  |      5.16938   |
| 871 |  528 | 103000           |  6.55422e-05 |        0.993071  |           2400    |     41.9167    |
| 872 |  795 | 103000           |  6.55422e-05 |        0.993136  |          24962.2  |      3.12625   |
| 873 |  509 | 103000           |  6.55422e-05 |        0.993202  |          34792.5  |      1.96041   |
| 874 |  504 | 103000           |  6.55422e-05 |        0.993267  |          32000.5  |      2.2187    |
| 875 |  258 | 103000           |  6.55422e-05 |        0.993333  |          22819.6  |      3.51366   |
| 876 |  763 | 103000           |  6.55422e-05 |        0.993398  |          47722.5  |      1.15831   |
| 877 |  254 | 103000           |  6.55422e-05 |        0.993464  |         560556    |     -0.816254  |
| 878 |  505 | 103000           |  6.55422e-05 |        0.99353   |          49725    |      1.07139   |
| 879 |  796 | 103000           |  6.55422e-05 |        0.993595  |          24555.3  |      3.19461   |
| 880 |  522 | 103000           |  6.55422e-05 |        0.993661  |           2400    |     41.9167    |
| 881 |  215 | 103000           |  6.55422e-05 |        0.993726  |           2400    |     41.9167    |
| 882 |  802 | 103000           |  6.55422e-05 |        0.993792  |          19882    |      4.18057   |
| 883 |  214 | 103000           |  6.55422e-05 |        0.993857  |           2400    |     41.9167    |
| 884 |  211 | 103000           |  6.55422e-05 |        0.993923  |           2400    |     41.9167    |
| 885 |  807 | 103000           |  6.55422e-05 |        0.993988  |          44291.2  |      1.32552   |
| 886 |  814 | 103000           |  6.55422e-05 |        0.994054  |          24965    |      3.12578   |
| 887 |  271 | 103000           |  6.55422e-05 |        0.994119  |          15399.1  |      5.6887    |
| 888 |  774 | 103000           |  6.55422e-05 |        0.994185  |          43400.2  |      1.37326   |
| 889 |  446 | 103000           |  6.55422e-05 |        0.99425   |          57818.2  |      0.781444  |
| 890 |  736 | 103000           |  6.55422e-05 |        0.994316  |          67560.1  |      0.524568  |
| 891 |  282 | 103000           |  6.55422e-05 |        0.994382  |          17800.3  |      4.7864    |
| 892 |  289 | 103000           |  6.55422e-05 |        0.994447  |          32666.8  |      2.15304   |
| 893 |  277 | 103000           |  6.55422e-05 |        0.994513  |          41651.2  |      1.47291   |
| 894 |  296 | 103000           |  6.55422e-05 |        0.994578  |          52336.5  |      0.968034  |
| 895 |   72 | 101723           |  6.47298e-05 |        0.994643  |          19140    |      4.31472   |
| 896 |  584 |  99000           |  6.29968e-05 |        0.994706  |           2400    |     40.25      |
| 897 |  405 |  98000           |  6.23605e-05 |        0.994768  |           2400    |     39.8333    |
| 898 |  717 |  98000           |  6.23605e-05 |        0.994831  |           8269.2  |     10.8512    |
| 899 |  400 |  98000           |  6.23605e-05 |        0.994893  |          11579.2  |      7.46345   |
| 900 |  879 |  98000           |  6.23605e-05 |        0.994955  |          19849.7  |      3.9371    |
| 901 |  801 |  98000           |  6.23605e-05 |        0.995018  |          22489.8  |      3.35753   |
| 902 |  878 |  98000           |  6.23605e-05 |        0.99508   |          53461.5  |      0.833095  |
| 903 |  846 |  98000           |  6.23605e-05 |        0.995142  |           7265.7  |     12.488     |
| 904 |  311 |  98000           |  6.23605e-05 |        0.995205  |           2400    |     39.8333    |
| 905 |  616 |  98000           |  6.23605e-05 |        0.995267  |           2400    |     39.8333    |
| 906 |  839 |  98000           |  6.23605e-05 |        0.99533   |          33431    |      1.93141   |
| 907 |  421 |  98000           |  6.23605e-05 |        0.995392  |          33227.8  |      1.94933   |
| 908 |  393 |  98000           |  6.23605e-05 |        0.995454  |          48517.5  |      1.01989   |
